year,horizon,hour,field,members,held_out,rmse_norm,rmse_phys,acc,gain_vs_single_pct,gain_vs_linear_pct,acc_delta_vs_single
2020,6.0,1,T1000,1,False,0.014590364294861652,0.2473026232211095,0.9961670811615735,0.0,22.81573422476999,0.0
2020,6.0,1,T925,1,False,0.016523727031961255,0.26411434206132306,0.9966112817214664,0.0,15.623726377664383,0.0
2020,6.0,1,T850,1,False,0.01914502561931929,0.29394293844746694,0.9964202884237947,0.0,7.804734383871603,0.0
2020,6.0,1,T700,1,False,0.016852651781697762,0.24124472206207695,0.9972046256052136,0.0,3.5862373849696816,0.0
2020,6.0,1,U1000,1,False,0.08341000585226857,0.46026990707459275,0.9945073140101032,0.0,13.496171841679661,0.0
2020,6.0,1,U925,1,False,0.08071832361247634,0.5779939625940321,0.9947433685081581,0.0,13.822256551133883,0.0
2020,6.0,1,U850,1,False,0.07867773508544174,0.592931291848628,0.9947367326735933,0.0,9.815603260211269,0.0
2020,6.0,1,U700,1,False,0.07567968675545177,0.6455923852543834,0.9950386092577665,0.0,5.681882625061063,0.0
2020,6.0,1,V1000,1,False,0.15672002592679843,0.4818037115507253,0.9944474522925422,0.0,17.19582554024499,0.0
2020,6.0,1,V925,1,False,0.19967302568897363,0.6248621028253522,0.9940223498653303,0.0,18.770418808182875,0.0
2020,6.0,1,V850,1,False,0.25011594576457125,0.6273801540375069,0.9936645568775471,0.0,14.58980931216336,0.0
2020,6.0,1,V700,1,False,0.30567473659996497,0.6837785666734545,0.9939306010539136,0.0,9.465005138400306,0.0
2020,6.0,1,Q1000,1,False,0.02236674756812179,0.00016170531736969956,0.9943932344334335,0.0,8.075908626892225,0.0
2020,6.0,1,Q925,1,False,0.04092110504879562,0.00025199219768884244,0.986763943928661,0.0,3.8079947602723485,0.0
2020,6.0,1,Q850,1,False,0.06176117659591401,0.0002995658733254672,0.9877236672746649,0.0,4.244296222484289,0.0
2020,6.0,1,Q700,1,False,0.07906996228490819,0.00023113432424758142,0.9902887135934463,0.0,3.1147726266757436,0.0
2020,6.0,1,Z1000,1,False,0.024364594145148074,22.252207158441927,0.9992472103528445,0.0,44.303474821556534,0.0
2020,6.0,1,Z925,1,False,0.019388671860834424,21.54879522317395,0.9992643869406912,0.0,44.28664779532038,0.0
2020,6.0,1,Z850,1,False,0.015037444799531677,20.94760847467918,0.9993111700587552,0.0,43.96872108340168,0.0
2020,6.0,1,Z700,1,False,0.009663417188442047,20.50033794137439,0.9994685474426174,0.0,43.344961942887394,0.0
2020,6.0,1,t2m,1,False,0.016599483431354967,0.3253498817119045,0.9926562831318302,0.0,27.243802765599987,0.0
2020,6.0,1,u10,1,False,0.0845143656988852,0.4175009693430983,0.9943083518813176,0.0,13.981277663633518,0.0
2020,6.0,1,v10,1,False,0.1574270029095703,0.4376470625396702,0.9941001946363547,0.0,17.335422772817456,0.0
2020,6.0,1,mslp,1,False,0.0244478272923461,27.27643983594259,0.9992947733661615,0.0,43.45815136572884,0.0
2020,6.0,2,T1000,1,True,0.02293460354672152,0.38873516154094734,0.9905741527228344,0.0,23.521662208067774,0.0
2020,6.0,2,T925,1,True,0.02603128193838099,0.4160825759969473,0.9915856388417897,0.0,15.546942963832478,0.0
2020,6.0,2,T850,1,True,0.030219093924996634,0.46396852326936844,0.9910582549980274,0.0,7.59369199067711,0.0
2020,6.0,2,T700,1,True,0.026334188806355442,0.37697236942470075,0.9931537152789593,0.0,3.7584814333555094,0.0
2020,6.0,2,U1000,1,True,0.12848510646683858,0.7090016039345138,0.9869485504701971,0.0,14.76157433384272,0.0
2020,6.0,2,U925,1,True,0.12542394141176225,0.8981143026022719,0.9872846686870285,0.0,14.787009356503988,0.0
2020,6.0,2,U850,1,True,0.12364737689487432,0.9318315889341335,0.9869500766768651,0.0,9.774727449919851,0.0
2020,6.0,2,U700,1,True,0.1185533081980729,1.0113296759144605,0.9877589679890392,0.0,5.353257088806796,0.0
2020,6.0,2,V1000,1,True,0.24366883419642626,0.7491100632869332,0.9865578241433868,0.0,18.452344265519738,0.0
2020,6.0,2,V925,1,True,0.3065107085739033,0.9592028012317062,0.9858793537684265,0.0,20.822186396879484,0.0
2020,6.0,2,V850,1,True,0.38807195902324737,0.9734231265340881,0.9846762227596911,0.0,15.902487023237056,0.0
2020,6.0,2,V700,1,True,0.4776867717732914,1.0685605892084482,0.9850698030088102,0.0,10.041656898647222,0.0
2020,6.0,2,Q1000,1,True,0.035424867889027545,0.00025611186803048533,0.9859807573516121,0.0,8.119682923130355,0.0
2020,6.0,2,Q925,1,True,0.06448860456669682,0.0003971208773740175,0.9668907761268852,0.0,3.5762811875292178,0.0
2020,6.0,2,Q850,1,True,0.0993105335045394,0.0004816949480152462,0.9680185082910352,0.0,3.2847620720325765,0.0
2020,6.0,2,Q700,1,True,0.12656896764785353,0.0003699816216551777,0.9748917450675064,0.0,2.1522269264714344,0.0
2020,6.0,2,Z1000,1,True,0.030638121981160563,27.981825978309942,0.9988169365057635,0.0,54.219338607496645,0.0
2020,6.0,2,Z925,1,True,0.023721845918747892,26.364735267270895,0.9989056059620335,0.0,55.33926325636467,0.0
2020,6.0,2,Z850,1,True,0.01784037789219452,24.85217778763541,0.9990354530629124,0.0,56.32340827423631,0.0
2020,6.0,2,Z700,1,True,0.011180624114302429,23.7189979867272,0.9992910256289131,0.0,56.7187780004053,0.0
2020,6.0,2,t2m,1,True,0.03242178964295765,0.6354670905075688,0.9728914638551537,0.0,18.35254748839832,0.0
2020,6.0,2,u10,1,True,0.1302778072492916,0.6435723734500962,0.9864544788763517,0.0,15.357022218087014,0.0
2020,6.0,2,v10,1,True,0.24484403513068376,0.6806664085113383,0.9857039292060011,0.0,18.637921658952717,0.0
2020,6.0,2,mslp,1,True,0.03106882501223625,34.66348636625651,0.9988677031742943,0.0,52.98583087884421,0.0
2020,6.0,3,T1000,1,False,0.026279658067600308,0.44543290454918766,0.9876297413899181,0.0,22.62664257195086,0.0
2020,6.0,3,T925,1,False,0.02954237335328308,0.4722036680686144,0.989148095939827,0.0,14.895331735181438,0.0
2020,6.0,3,T850,1,False,0.03420809945498783,0.5252136758033709,0.9885179091970808,0.0,7.135273305562029,0.0
2020,6.0,3,T700,1,False,0.029670113154143467,0.42472593079283677,0.9912919679869342,0.0,3.7405405357286314,0.0
2020,6.0,3,U1000,1,False,0.14430699164251173,0.7963093256727463,0.9835284043775836,0.0,14.823719132895441,0.0
2020,6.0,3,U925,1,False,0.14122170714817575,1.0112362384695597,0.9838714277122763,0.0,14.739079773771202,0.0
2020,6.0,3,U850,1,False,0.13979623962685142,1.0535326794025008,0.9832803847560385,0.0,9.481745903146454,0.0
2020,6.0,3,U700,1,False,0.13379913551780043,1.1413855795360621,0.9843501797259324,0.0,5.055653158692774,0.0
2020,6.0,3,V1000,1,False,0.27241351371953393,0.837479710956564,0.983194846386393,0.0,19.08580856126143,0.0
2020,6.0,3,V925,1,False,0.3410182973931426,1.0671917727193136,0.9825172162954409,0.0,21.653818655822356,0.0
2020,6.0,3,V850,1,False,0.43585164854825514,1.0932716591046532,0.9806291381252844,0.0,16.140929286183514,0.0
2020,6.0,3,V700,1,False,0.5373947686213508,1.2021242860562138,0.9810196296991331,0.0,10.14852316294441,0.0
2020,6.0,3,Q1000,1,False,0.041171377814333276,0.000297657523708255,0.9810922334817216,0.0,7.620724844966709,0.0
2020,6.0,3,Q925,1,False,0.07299318128901888,0.0004494920675545149,0.9574854025252123,0.0,3.3962213500778327,0.0
2020,6.0,3,Q850,1,False,0.113468599485315,0.0005503671070092701,0.95809275078798,0.0,2.799268037090108,0.0
2020,6.0,3,Q700,1,False,0.1450240038859395,0.0004239286859311853,0.9668529316626115,0.0,1.6606139509539042,0.0
2020,6.0,3,Z1000,1,False,0.034621802126922,31.620124809938968,0.9984908252532427,0.0,54.164633338707844,0.0
2020,6.0,3,Z925,1,False,0.026703785716235353,29.678897843844105,0.9986144496023641,0.0,55.52336596945228,0.0
