year,horizon,hour,field,members,held_out,rmse_norm,rmse_phys,acc,gain_vs_single_pct,gain_vs_linear_pct,acc_delta_vs_single
2021,6.0,1,T1000,1,False,0.014640890418042578,0.2481590276296146,0.996271661641569,0.0,22.893839276474637,0.0
2021,6.0,1,T925,1,False,0.016430529799922412,0.2626246830223851,0.996793842071767,0.0,15.774594335780545,0.0
2021,6.0,1,T850,1,False,0.018939270157950494,0.29078387500089786,0.996630877475117,0.0,7.968187405431215,0.0
2021,6.0,1,T700,1,False,0.016755385765160034,0.23985236448285,0.9972715763385409,0.0,3.7847828750385837,0.0
2021,6.0,1,U1000,1,False,0.08278687043558616,0.4568313445849857,0.9946779269923274,0.0,13.59787195897888,0.0
2021,6.0,1,U925,1,False,0.08020925852035062,0.574348737024761,0.9948789341961871,0.0,13.989594672850581,0.0
2021,6.0,1,U850,1,False,0.07808162056897798,0.5884388532663662,0.9948852705782988,0.0,9.923834678574595,0.0
2021,6.0,1,U700,1,False,0.07490161646473534,0.638954986988393,0.9952274560396959,0.0,5.7344803505668285,0.0
2021,6.0,1,V1000,1,False,0.15605294828285238,0.47975291660963715,0.9944519474065106,0.0,17.54570833669291,0.0
2021,6.0,1,V925,1,False,0.19813716872755666,0.6200557505310713,0.9940214725323575,0.0,19.210737997716677,0.0
2021,6.0,1,V850,1,False,0.24783714267111256,0.6216641028880953,0.9936858182537625,0.0,14.875952126402048,0.0
2021,6.0,1,V700,1,False,0.30270186336993776,0.6771284035480934,0.9940209114878839,0.0,9.683942546612878,0.0
2021,6.0,1,Q1000,1,False,0.022325704175356342,0.00016140858459412296,0.9943728651618595,0.0,8.172163517558706,0.0
2021,6.0,1,Q925,1,False,0.04053642504473777,0.0002496233372057239,0.9866870878792525,0.0,3.8885029923086734,0.0
2021,6.0,1,Q850,1,False,0.06068429617318084,0.0002943425818983614,0.987605885841838,0.0,4.31805529802517,0.0
2021,6.0,1,Q700,1,False,0.0779590400929431,0.00022788691854221715,0.9902911195887124,0.0,3.1907418875813054,0.0
2021,6.0,1,Z1000,1,False,0.02397676305364665,21.89800067775456,0.9992666462323305,0.0,44.82754872586362,0.0
2021,6.0,1,Z925,1,False,0.019068563318822538,21.19302284848734,0.9992849949641576,0.0,44.818782641832236,0.0
2021,6.0,1,Z850,1,False,0.014783754412052172,20.59421024165834,0.99933275681251,0.0,44.4995749461617,0.0
2021,6.0,1,Z700,1,False,0.00949278142732612,20.138344871193866,0.9994913235321832,0.0,43.881051316644545,0.0
2021,6.0,1,t2m,1,False,0.01640948213337934,0.32162585610994965,0.9930292043163953,0.0,27.72270963945498,0.0
2021,6.0,1,u10,1,False,0.08391352942537511,0.41453283880612074,0.9944694120798145,0.0,14.08724327542984,0.0
2021,6.0,1,v10,1,False,0.15672553418357826,0.4356969792334345,0.994098114622606,0.0,17.756862903899894,0.0
