year,horizon,hour,field,members,held_out,rmse_norm,rmse_phys,acc,gain_vs_single_pct,gain_vs_linear_pct,acc_delta_vs_single
2020,12.0,1,T1000,1,False,0.01953282694396291,0.33107599311067126,0.9931382643617405,0.0,20.435822752759215,0.0
2020,12.0,1,T925,1,False,0.020918638434854978,0.33436236329487357,0.9945813284011584,0.0,12.14290398913207,0.0
2020,12.0,1,T850,1,False,0.022479293562696557,0.3451355824785077,0.9950733253404572,0.0,4.769684432616628,0.0
2020,12.0,1,T700,1,False,0.019824222122279512,0.2837825776495818,0.9961420544388243,0.0,0.957297327918416,0.0
2020,12.0,1,U1000,1,False,0.10162206902993519,0.5607670177191934,0.9918173452607999,0.0,6.028857066173732,0.0
2020,12.0,1,U925,1,False,0.09919576259881563,0.71030404646018,0.9920259570290346,0.0,7.047024800781299,0.0
2020,12.0,1,U850,1,False,0.09404558028705934,0.7087464768889133,0.9924948922433384,0.0,4.3308129032391784,0.0
2020,12.0,1,U700,1,False,0.08751962074284636,0.746594008051257,0.9934279082205176,0.0,1.6478567764009355,0.0
2020,12.0,1,V1000,1,False,0.19775602826584154,0.6079605190741115,0.9911181261153655,0.0,7.566151141163369,0.0
2020,12.0,1,V925,1,False,0.25481412695802064,0.7974221381632315,0.9902361719356444,0.0,8.654387927266471,0.0
2020,12.0,1,V850,1,False,0.30699596273157426,0.7700555592128393,0.990461281176211,0.0,7.110564027463329,0.0
2020,12.0,1,V700,1,False,0.3616467524051361,0.8089850693119425,0.9915972447620265,0.0,4.536513404213183,0.0
2020,12.0,1,Q1000,1,False,0.026510139775140718,0.00019166088170947119,0.992008378075068,0.0,3.4964651204711372,0.0
2020,12.0,1,Q925,1,False,0.04605025179956079,0.00028357748683042447,0.9830851338832017,0.0,1.1430450146379334,0.0
2020,12.0,1,Q850,1,False,0.06948279273206526,0.0003370187320658948,0.9844135316344084,0.0,0.956149439638565,0.0
2020,12.0,1,Q700,1,False,0.0885731753886217,0.0002589137579540745,0.9879100918123428,0.0,1.0397550043799608,0.0
2020,12.0,1,Z1000,1,False,0.03252811213755599,29.70795608306853,0.9986596990102864,0.0,33.08430169372569,0.0
2020,12.0,1,Z925,1,False,0.025808920730696187,28.68433447191934,0.9986969451881447,0.0,32.64337789340157,0.0
2020,12.0,1,Z850,1,False,0.02022328909700958,28.171644019307756,0.9987556741082974,0.0,31.170021868586385,0.0
2020,12.0,1,Z700,1,False,0.0135105510199512,28.661792872572736,0.9989640739286155,0.0,27.87605063841371,0.0
2020,12.0,1,t2m,1,False,0.023802299470877922,0.4665250787649079,0.9848278656163997,0.0,15.0034169529775,0.0
2020,12.0,1,u10,1,False,0.10339941140043575,0.5107930963385855,0.9914481517945222,0.0,6.313322136775668,0.0
2020,12.0,1,v10,1,False,0.198323083704654,0.5513381671690216,0.9905891349657223,0.0,7.8268631110747,0.0
2020,12.0,1,mslp,1,False,0.03241486244013791,36.16526006741909,0.9987614687231854,0.0,32.91548547798382,0.0
2020,12.0,2,T1000,1,False,0.033389791816163666,0.5659476984461442,0.9799711128813724,0.0,25.055287115707227,0.0
2020,12.0,2,T925,1,False,0.03565119071171788,0.5698466682208758,0.984202632069305,0.0,15.469766785064564,0.0
2020,12.0,2,T850,1,False,0.03808401865627844,0.5847225590071345,0.9857915591035938,0.0,6.739843595198646,0.0
2020,12.0,2,T700,1,False,0.03347575629054216,0.4792034884032337,0.9889524279474314,0.0,2.8000501194835214,0.0
2020,12.0,2,U1000,1,False,0.1715574846302914,0.9466819571120785,0.9765461600562709,0.0,7.472666868351729,0.0
2020,12.0,2,U925,1,False,0.169845293067048,1.2161991162306964,0.9764893511598624,0.0,8.08794395266369,0.0
2020,12.0,2,U850,1,False,0.16090267155781482,1.2125950091845732,0.9778550363727019,0.0,5.072614535895048,0.0
2020,12.0,2,U700,1,False,0.1482397172750849,1.264572260426743,0.9809582969322915,0.0,2.085003698316057,0.0
2020,12.0,2,V1000,1,False,0.33475156027212244,1.0291253027520342,0.974388230208606,0.0,9.698591727234662,0.0
2020,12.0,2,V925,1,False,0.42955983752182414,1.3442760346035862,0.9720250893799602,0.0,11.180935116613078,0.0
2020,12.0,2,V850,1,False,0.5209100858535531,1.3066286084053753,0.9722769072657822,0.0,8.997844992368142,0.0
