ell power_ratio signed_cospectrum
80 0.752757883 0.886930065
81 0.746768599 0.883300998
82 0.744418306 0.878027923
83 0.742537234 0.876999905
84 0.742745581 0.871751239
85 0.734962413 0.867688673
86 0.736971560 0.866904354
87 0.729278767 0.861732430
88 0.732877969 0.860951470
89 0.728467598 0.853741563
90 0.727522222 0.852836680
91 0.718550269 0.845061856
92 0.725590682 0.844497993
93 0.720396631 0.840019946
94 0.717025586 0.836552352
95 0.717349509 0.834675014
96 0.712286790 0.829546178
97 0.709237939 0.827100669
98 0.703955890 0.821702872
99 0.705888866 0.818639607
100 0.703264700 0.814200821
101 0.698237112 0.808685258
102 0.697655210 0.805851784
103 0.696496768 0.803060491
104 0.698129682 0.797771145
105 0.694599530 0.798204013
106 0.695108992 0.795925496
107 0.695108900 0.789193531
108 0.695159355 0.786778250
109 0.693075138 0.784050723
110 0.686266320 0.777964836
111 0.681859079 0.774681599
112 0.686128543 0.771583828
113 0.687033321 0.769535303
114 0.676571730 0.761088556
115 0.677720838 0.760055044
116 0.676876664 0.758073737
117 0.676711850 0.756583022
118 0.669697781 0.750527210
119 0.678903820 0.749982829
120 0.672070937 0.741901243
121 0.669280031 0.738214325
122 0.671720835 0.736494281
123 0.668014919 0.736434425
124 0.664463134 0.727153799
125 0.671198112 0.727755661
126 0.669278143 0.725310335
127 0.664274610 0.716515674
128 0.663540633 0.716279116
129 0.662728082 0.710581477
130 0.660755443 0.710155506
131 0.664909278 0.706684171
132 0.662129951 0.704472649
133 0.659033506 0.704369972
134 0.653857846 0.695207649
135 0.658688798 0.694478739
136 0.661595872 0.693307819
137 0.662239838 0.692623683
138 0.650203576 0.681027727
139 0.659870601 0.685901576
140 0.651221513 0.678571789
141 0.649975353 0.674306056
142 0.654567336 0.675710905
143 0.650162776 0.672198390
144 0.651649203 0.668091474
145 0.658435181 0.671925561
146 0.645986923 0.665710853
147 0.651520780 0.665168160
148 0.646286873 0.656115329
149 0.649325988 0.660255765
150 0.651637289 0.658541140
151 0.645521324 0.651344878
152 0.647374401 0.648346712
153 0.649119847 0.651557418
154 0.644009294 0.641190025
155 0.645254924 0.641033662
156 0.642358515 0.635850694
157 0.642418097 0.632866561
158 0.643271991 0.630084931
159 0.644491338 0.634402647
160 0.637851559 0.632617365
161 0.642035751 0.626964503
162 0.640638098 0.623665499
163 0.635682193 0.619087047
164 0.651242895 0.628853833
165 0.640626151 0.620515918
166 0.641148851 0.615294915
167 0.646270427 0.619004794
168 0.637131492 0.609478742
169 0.639001942 0.610324651
170 0.639771980 0.609828278
171 0.638449617 0.603964733
172 0.642211680 0.612707890
173 0.638412198 0.607270887
174 0.634725832 0.601345807
175 0.644555550 0.603834594
176 0.632749462 0.591248055
177 0.640267187 0.597156127
178 0.644271336 0.596168435
179 0.637784059 0.595084325
180 0.637488490 0.587862586
