ell power_ratio signed_cospectrum
80 0.924525344 0.965881098
81 0.922754277 0.964989174
82 0.921352750 0.962777900
83 0.920169919 0.961888445
84 0.914423887 0.960528794
85 0.914762592 0.958874760
86 0.913729936 0.958383167
87 0.909551840 0.956115586
88 0.910141656 0.955573221
89 0.909087175 0.953086130
90 0.904423110 0.951921087
91 0.902060380 0.950378857
92 0.904113100 0.949073747
93 0.898823307 0.947144398
94 0.896239934 0.945299793
95 0.893297773 0.944303308
96 0.891069764 0.941807937
97 0.889638817 0.940997056
98 0.882899687 0.938372493
99 0.883550375 0.936908305
100 0.879857533 0.934774693
101 0.873599093 0.931870164
102 0.874020502 0.930037676
103 0.867694089 0.928166324
104 0.866236750 0.925349374
105 0.862627895 0.924622773
106 0.859987646 0.922383518
107 0.856775342 0.919310851
108 0.857363205 0.916642515
109 0.851415902 0.914645788
110 0.846525939 0.911111257
111 0.837059401 0.908707594
112 0.837857600 0.906501660
113 0.837046105 0.904127447
114 0.828188735 0.899398057
115 0.827177101 0.897063733
116 0.820335916 0.895472339
117 0.819830803 0.893316549
118 0.811012909 0.889332953
119 0.816359297 0.887170745
120 0.807977817 0.882780750
121 0.801868264 0.879819731
122 0.801133775 0.876697010
123 0.796405517 0.876238716
124 0.792255555 0.868879146
125 0.793555110 0.868313148
126 0.788227579 0.865393128
127 0.782354972 0.859027354
128 0.780676083 0.856924616
129 0.779775738 0.852119475
130 0.772302781 0.850592313
131 0.773301099 0.846854641
132 0.770229263 0.843702714
133 0.763485673 0.840297329
134 0.760847435 0.835153757
135 0.760921635 0.832940843
136 0.757126535 0.830439263
137 0.758870663 0.828091051
138 0.746389484 0.819594472
139 0.749002909 0.819621068
140 0.742190551 0.813287637
141 0.735078647 0.809517622
142 0.736911620 0.808760672
143 0.732948611 0.803981189
144 0.730117912 0.799340190
145 0.735783993 0.798318523
146 0.724982633 0.793591412
147 0.728340480 0.790086831
148 0.718759777 0.783707045
149 0.718549796 0.783030025
150 0.719916202 0.780865547
151 0.712501637 0.775037574
152 0.712121014 0.769722878
153 0.711877712 0.769420406
154 0.705099470 0.760727772
155 0.704817069 0.758923541
156 0.702119355 0.753251233
157 0.700345240 0.749188114
158 0.695435347 0.745056823
159 0.700063157 0.745761459
160 0.691951550 0.742500632
161 0.689982079 0.735527104
162 0.688809228 0.731491888
163 0.683820852 0.727324630
164 0.693815202 0.731304089
165 0.685845574 0.722829996
166 0.685496125 0.718082258
167 0.687598121 0.717487521
168 0.679214977 0.709828311
169 0.679582115 0.707035922
170 0.678709807 0.704401329
171 0.678234549 0.698915646
172 0.678463668 0.702435308
173 0.672280438 0.696637741
174 0.669828870 0.690672011
175 0.673141161 0.689217998
176 0.665193590 0.679456948
177 0.669378217 0.680724117
178 0.673763780 0.677432413
179 0.667719956 0.677076602
180 0.665059480 0.668414566
