ell power_ratio signed_cospectrum
80 0.792508696 0.904089445
81 0.789067726 0.901425369
82 0.785224095 0.896855946
83 0.785060002 0.896464365
84 0.785797541 0.892422367
85 0.777276818 0.888943614
86 0.778422661 0.888156316
87 0.772848239 0.884285113
88 0.775783826 0.883155953
89 0.771861913 0.877368974
90 0.773378206 0.877125214
91 0.766134711 0.870753212
92 0.770803742 0.870479111
93 0.767116471 0.866651584
94 0.761670589 0.863878605
95 0.763269322 0.861981072
96 0.760516785 0.858158327
97 0.756317500 0.855624634
98 0.751545934 0.852188883
99 0.755926954 0.850148790
100 0.751657484 0.846170663
101 0.747818473 0.841933910
102 0.748172937 0.839052934
103 0.746311522 0.837599431
104 0.748542768 0.833157503
105 0.745386026 0.833904739
106 0.744938637 0.831523807
107 0.746580518 0.826954413
108 0.744788145 0.824516762
109 0.744344209 0.822731509
110 0.738109173 0.817865106
111 0.736488334 0.814824555
112 0.737095444 0.811870149
113 0.739094456 0.811010334
114 0.728345004 0.804281114
115 0.730584487 0.803380355
116 0.730925750 0.800465675
117 0.729882990 0.799885902
118 0.725401665 0.794430214
119 0.733180709 0.795323850
120 0.726738908 0.788882346
121 0.725078035 0.784258208
122 0.727048603 0.783567489
123 0.725402500 0.782225338
124 0.719896481 0.775938015
125 0.727517186 0.776964359
126 0.726351858 0.774719782
127 0.719206042 0.767882643
128 0.723472977 0.768409191
129 0.721936707 0.761772234
130 0.719565155 0.763435997
131 0.722073438 0.759759237
132 0.722911880 0.757888402
133 0.716420344 0.757565842
134 0.710773156 0.749992508
135 0.716524528 0.748419706
136 0.720553919 0.748849348
137 0.721615173 0.747340784
138 0.710114312 0.737279762
139 0.719711681 0.741359317
140 0.709720267 0.735273280
141 0.707974064 0.730880404
142 0.716791724 0.732580531
143 0.713651645 0.729926687
144 0.714558885 0.725760138
145 0.720022896 0.728882830
146 0.706102952 0.723572997
147 0.712812352 0.723073368
148 0.708993721 0.716611338
149 0.709717893 0.718558147
150 0.712589543 0.718300225
151 0.709209648 0.711363497
152 0.707888785 0.708937308
153 0.710487929 0.710558008
154 0.707078868 0.702440157
155 0.709582858 0.702254635
156 0.704953048 0.697772832
157 0.704840940 0.695068654
158 0.706808023 0.693537404
159 0.709906195 0.696533036
160 0.704088298 0.693238219
161 0.707841044 0.691105178
162 0.705865611 0.685592187
163 0.702607796 0.682788598
164 0.713311062 0.690694804
165 0.706050459 0.682663768
166 0.706153835 0.679168286
167 0.710592508 0.682690486
168 0.702382110 0.675319625
169 0.704074961 0.676085999
170 0.706593459 0.674194755
171 0.705457604 0.668871097
172 0.707048379 0.674398400
173 0.704083655 0.670773139
174 0.702338751 0.666312960
175 0.710064899 0.668669525
176 0.700216371 0.657663665
177 0.704740838 0.664009254
178 0.707392093 0.662379226
179 0.703712781 0.659690936
180 0.703648745 0.655590106
