ell power_ratio signed_cospectrum
80 0.849456991 0.947989104
81 0.848070450 0.946523886
82 0.841803675 0.943977806
83 0.842196666 0.943260003
84 0.840410129 0.941608245
85 0.834566607 0.938947948
86 0.835807132 0.938598035
87 0.828381646 0.935932814
88 0.831035347 0.935610148
89 0.825913361 0.931709930
90 0.825798884 0.931109745
91 0.816984018 0.927737065
92 0.821810790 0.927300534
93 0.815135422 0.924951705
94 0.811148825 0.923181064
95 0.810125504 0.921592903
96 0.803349047 0.918840451
97 0.803339809 0.917657901
98 0.798614642 0.915393179
99 0.799220374 0.913741739
100 0.794093373 0.910745428
101 0.790344938 0.908067920
102 0.788410109 0.906199049
103 0.784640581 0.905230055
104 0.785062595 0.901887034
105 0.783077035 0.902129781
106 0.778995435 0.900159494
107 0.776653198 0.897120998
108 0.775555401 0.894703825
109 0.774270426 0.893498973
110 0.766086280 0.890151903
111 0.761577618 0.887420553
112 0.762700190 0.885826653
113 0.762104539 0.884257745
114 0.752177371 0.879077871
115 0.753745785 0.878928977
116 0.750731546 0.876690751
117 0.748332248 0.875926892
118 0.742800437 0.871673223
119 0.747800564 0.871029988
120 0.740844226 0.867066605
121 0.736760532 0.864038767
122 0.735964072 0.862454844
123 0.732463623 0.861657494
124 0.725826823 0.855941647
125 0.731066076 0.856416152
126 0.729237308 0.854135656
127 0.720199629 0.848994807
128 0.719311904 0.848227672
129 0.718967274 0.842936267
130 0.715674272 0.843339878
131 0.715828078 0.840661663
132 0.713097744 0.838767158
133 0.707310223 0.837207519
134 0.701078964 0.831771514
135 0.702956637 0.830163005
136 0.704117477 0.828763109
137 0.702566085 0.826904109
138 0.691172149 0.820327696
139 0.698875796 0.821587127
140 0.686994441 0.816380133
141 0.682046751 0.812539087
142 0.688921028 0.812945012
143 0.685204766 0.810319342
144 0.684293318 0.807193482
145 0.688494347 0.807379409
146 0.674331781 0.803692781
147 0.681448849 0.802369414
148 0.673248471 0.797248956
149 0.672284398 0.796983406
150 0.676844183 0.796999200
151 0.671013329 0.791097389
152 0.669540176 0.788599487
153 0.669985206 0.788103748
154 0.664120712 0.781777803
155 0.663606444 0.781235444
156 0.660623697 0.776680028
157 0.659629712 0.774015343
158 0.660388830 0.772604899
159 0.664951395 0.774315184
160 0.657087142 0.769931894
161 0.659090404 0.766910716
162 0.656122328 0.762618692
163 0.652678642 0.760690462
164 0.661720047 0.764430930
165 0.653698654 0.757938220
166 0.654838651 0.754135002
167 0.658459982 0.756110397
168 0.648434202 0.749524775
169 0.649419705 0.748535492
170 0.651944107 0.746177027
171 0.648483255 0.741905582
172 0.650459151 0.744486488
173 0.647245539 0.741523288
174 0.644489308 0.736770326
175 0.653697801 0.737643541
176 0.643262837 0.728487119
177 0.647625121 0.732362426
178 0.647802509 0.730898900
179 0.644893676 0.728453785
180 0.642166464 0.723412371
