ell power_ratio signed_cospectrum
80 0.953992181 0.970632280
81 0.951989317 0.970074690
82 0.954064729 0.968382649
83 0.949104693 0.967990512
84 0.946547791 0.966834828
85 0.946279637 0.965377602
86 0.945026468 0.965285363
87 0.940633494 0.963533433
88 0.943613836 0.963145686
89 0.941744688 0.961593273
90 0.941596181 0.960544172
91 0.936195543 0.959511956
92 0.939000982 0.958880118
93 0.933903000 0.957783362
94 0.931200027 0.956339934
95 0.930504405 0.955809992
96 0.927743938 0.954341308
97 0.924665737 0.953866057
98 0.922099382 0.952139941
99 0.922317659 0.951400034
100 0.920157688 0.949883783
101 0.915122972 0.948044230
102 0.914963598 0.946870326
103 0.911262706 0.946137412
104 0.909306801 0.944314542
105 0.906267667 0.944396901
106 0.905611793 0.943209338
107 0.900967560 0.941112405
108 0.900844682 0.939687121
109 0.897917947 0.938880733
110 0.891974499 0.937379496
111 0.890859480 0.935994288
112 0.889590070 0.934899120
113 0.886320789 0.933602620
114 0.879900108 0.931084022
115 0.877243274 0.930203401
116 0.876844994 0.929968950
117 0.873493294 0.928721958
118 0.865804703 0.926504073
119 0.868266874 0.925769229
120 0.859947093 0.923885838
121 0.858797310 0.921967120
122 0.854400255 0.920766468
123 0.851239487 0.920641842
124 0.846465769 0.917126213
125 0.847426114 0.917469472
126 0.844565156 0.916088546
127 0.835114836 0.912619895
128 0.833410676 0.912315964
129 0.831225076 0.909540628
130 0.824733289 0.910025778
131 0.825443064 0.908370622
132 0.821845891 0.907213105
133 0.817846906 0.905480109
134 0.811985021 0.903263183
135 0.812511345 0.901779593
136 0.805770392 0.901351572
137 0.807437911 0.900195161
138 0.796688887 0.896603931
139 0.796392299 0.897214028
140 0.789858610 0.894359072
141 0.785172664 0.892861794
142 0.783987795 0.892317739
143 0.777661876 0.890451174
144 0.776520621 0.889274105
145 0.778747859 0.889089947
146 0.767531677 0.887159095
147 0.767944750 0.885423193
148 0.759363108 0.882616394
149 0.757355666 0.883088494
150 0.757079287 0.882806080
151 0.750733059 0.879542029
152 0.747780607 0.877166986
153 0.748519454 0.878314033
154 0.739142490 0.874268490
155 0.736679283 0.873586308
156 0.734252959 0.870772639
157 0.729754446 0.869168656
158 0.724852930 0.867774984
159 0.725400228 0.867714753
160 0.717602455 0.866963172
161 0.720047447 0.864294380
162 0.715277048 0.863130128
163 0.709685984 0.861636123
164 0.713888126 0.863335052
165 0.707226624 0.858861919
166 0.706853956 0.857038262
167 0.708805739 0.857736774
168 0.695351398 0.854291382
169 0.697315794 0.852723605
170 0.694093777 0.851614670
171 0.693343946 0.849810906
172 0.692036511 0.851444806
173 0.686459851 0.850046050
174 0.682584715 0.846588385
175 0.685979246 0.847665892
176 0.674275130 0.841114876
177 0.675124486 0.842594320
178 0.678052275 0.841311754
179 0.673130021 0.840627602
180 0.668477086 0.837880473
