ell power_ratio signed_cospectrum
80 0.780467514 0.937202944
81 0.778786030 0.934365329
82 0.778551643 0.932953805
83 0.773765486 0.929853835
84 0.771968641 0.927888317
85 0.765155110 0.924612001
86 0.756592592 0.923559444
87 0.762377159 0.921023307
88 0.753837765 0.918536286
89 0.755087582 0.915721467
90 0.749362976 0.913512105
91 0.743886133 0.909049726
92 0.743770637 0.908611952
93 0.739356813 0.904890788
94 0.738617410 0.903112569
95 0.730794147 0.899059565
96 0.733628698 0.896862148
97 0.729798800 0.894626890
98 0.725095663 0.891501244
99 0.723793258 0.887566888
100 0.716433467 0.884829619
101 0.714319973 0.881934050
102 0.712989237 0.879397006
103 0.709228550 0.877506111
104 0.708842531 0.874628350
105 0.704307141 0.870576626
106 0.703555859 0.867735115
107 0.699214290 0.863975840
108 0.695679725 0.861368265
109 0.694766786 0.858205655
110 0.695094013 0.855349414
111 0.689849272 0.852645855
112 0.688983716 0.848926409
113 0.686629011 0.844504571
114 0.684435820 0.840209524
115 0.679185302 0.838973262
116 0.676447086 0.833723260
117 0.675816738 0.831773105
118 0.673599712 0.829341314
119 0.672271610 0.822583220
120 0.672015973 0.820568857
121 0.666338786 0.817339607
122 0.668614306 0.815519157
123 0.666274487 0.809506624
124 0.662530840 0.806978950
125 0.662662777 0.804974924
126 0.660722373 0.802713935
127 0.657423884 0.798348652
128 0.658207143 0.795574777
129 0.651883003 0.791636732
130 0.654831555 0.789527860
131 0.651071011 0.783592808
132 0.649363188 0.780906434
133 0.650379350 0.778195726
134 0.647117054 0.773539248
135 0.645978426 0.768740764
136 0.646442296 0.768114272
137 0.642057276 0.762617422
138 0.641524939 0.761637511
139 0.636304589 0.756807219
140 0.638949068 0.755822936
141 0.639619919 0.750486084
142 0.634946303 0.748770841
143 0.638167165 0.746189405
144 0.635191000 0.741913750
145 0.636244993 0.740927747
146 0.634346700 0.734293345
147 0.630536898 0.729112119
148 0.631530075 0.730620826
149 0.629221838 0.726576397
150 0.628796978 0.720892524
151 0.626388624 0.717994048
152 0.623599070 0.716319618
153 0.628489422 0.711676408
154 0.626563106 0.710275778
155 0.625198026 0.705272326
156 0.624604345 0.701509986
157 0.624965765 0.701851801
158 0.626266297 0.699040823
159 0.620313957 0.693441300
160 0.618617415 0.690444847
161 0.627376296 0.691625609
162 0.618625685 0.686086359
163 0.619315153 0.683605977
164 0.623832157 0.681605036
165 0.618806911 0.680051537
166 0.619603366 0.676100042
167 0.619111282 0.671936513
168 0.621602088 0.670464720
169 0.614950211 0.665205162
170 0.619559394 0.667333721
171 0.618358097 0.662816024
172 0.617198002 0.661950377
173 0.617368352 0.658410406
174 0.617015369 0.656661402
175 0.615474554 0.651374643
176 0.615467388 0.650528852
177 0.614312287 0.644761405
178 0.615655095 0.644285041
179 0.615688012 0.643582553
180 0.615460701 0.639740077
