ell power_ratio signed_cospectrum
80 0.778472481 0.924776753
81 0.776274569 0.921809204
82 0.776603116 0.920432846
83 0.773320652 0.917154412
84 0.772310709 0.914947904
85 0.765717237 0.911417861
86 0.758587208 0.910153613
87 0.764464201 0.907686774
88 0.756378572 0.904919988
89 0.758330475 0.902287271
90 0.753761538 0.899688101
91 0.747612761 0.894692759
92 0.748805166 0.894620230
93 0.745867181 0.890796305
94 0.746542996 0.889415283
95 0.738286903 0.885066173
96 0.742967795 0.882895874
97 0.738379648 0.880684272
98 0.736239575 0.877570665
99 0.733975520 0.873579648
100 0.728400244 0.871111610
101 0.725937912 0.867879864
102 0.725811732 0.865403161
103 0.721840571 0.863921747
104 0.723402291 0.861185522
105 0.717893639 0.856629873
106 0.718994097 0.854301627
107 0.713810485 0.851030830
108 0.711151508 0.848056136
109 0.712640099 0.844881867
110 0.713307444 0.842516345
111 0.708307900 0.840003310
112 0.708021577 0.836162798
113 0.705383420 0.832153362
114 0.703961295 0.827845916
115 0.698858099 0.827219475
116 0.696924186 0.821572081
117 0.695711619 0.820101496
118 0.693361289 0.817880486
119 0.693716600 0.811362756
120 0.693485049 0.810084845
121 0.688679458 0.806536283
122 0.692044918 0.805331462
123 0.689979998 0.799353225
124 0.686018321 0.797039872
125 0.687419292 0.795330073
126 0.685738217 0.793626885
127 0.681875425 0.789576681
128 0.683926455 0.787074869
129 0.676480330 0.783282325
130 0.680400126 0.781911027
131 0.677488879 0.775620226
132 0.675611497 0.773579115
133 0.677045833 0.771035851
134 0.674281200 0.766774701
135 0.673434405 0.762597562
136 0.674094120 0.761907516
137 0.669202398 0.756747346
138 0.669823609 0.755832200
139 0.664283959 0.751352604
140 0.667528335 0.750980433
141 0.668328696 0.745785072
142 0.663596383 0.744510555
143 0.666775519 0.742146842
144 0.664446244 0.738308567
145 0.665745109 0.737835924
146 0.664137485 0.731356349
147 0.659088351 0.726589180
148 0.661396451 0.728105218
149 0.659544818 0.724439821
150 0.659043608 0.719416678
151 0.656904073 0.716535389
152 0.653984751 0.715069812
153 0.659042500 0.710433273
154 0.656945664 0.709508911
155 0.656727307 0.705191630
156 0.655282021 0.701821154
157 0.655987691 0.701937155
158 0.656781335 0.700097230
159 0.651508589 0.694606644
160 0.649553650 0.691432048
161 0.659220454 0.693242901
162 0.650200479 0.687891444
163 0.650626163 0.685792241
164 0.655518392 0.683461721
165 0.650119752 0.682221100
166 0.651088524 0.678548933
167 0.649959695 0.675021388
168 0.652488562 0.673664099
169 0.646627843 0.668267538
170 0.649888951 0.670971969
171 0.651144001 0.666930364
172 0.647589606 0.665970853
173 0.648463409 0.663114279
174 0.649187853 0.661065030
175 0.647473597 0.655959231
176 0.646477717 0.655063494
177 0.644698128 0.651185547
178 0.647383653 0.649337871
179 0.647164005 0.649188571
180 0.647248665 0.645376902
